geneNames	GEO111089891	GEO111200291	GEO111200292	GEO111200293	GEO111200294	GEO111200295	GEO111200296	GEO111200297	GEO111200298	GEO111200299	GEO111200300	GEO111200301	GEO111200302	GEO111200303	GEO111200304	GEO111200305	GEO111200306	GEO111200307	GEO111200308	GEO111200309	GEO111200310	GEO111200311	GEO111200312	GEO111200313	GEO111200314	GEO111200315	GEO111200316	GEO111251551	GEO111251552	GEO111251553	GEO111251554	GEO111251555	GEO111251556	GEO111251557	GEO111251558	GEO111251559	GEO111251560	GEO11350411	GEO11350412	GEO11350413	GEO11350414	GEO11350415	GEO11350416	GEO11350417	GEO11350418	GEO11350419	GEO11350420	GEO11350421	GEO11350422	GEO11350423	GEO11350424	GEO11350425
CALD1	7.593832504	7.533421232	5.098761146	4.873789436	5.335573114	5.117500758	5.173643813	5.139796263	5.230614965	4.993686383	4.986293081	4.789135045	5.362370894	4.900422557	5.252634905	5.043605544	4.940706998	4.911258228	4.889468044	5.041163585	4.976642897	4.953260401	5.007738784	5.018627559	5.102864547	5.190014164	5.250723941	5.359385599	6.649609489	6.946133763	6.769865529	5.866837568	8.10464112	6.289568311	6.496244056	6.623905847	6.367442676	7.342466531	6.179651314	6.196543634	6.988635132	6.024360817	6.089886698	7.41966163	6.010910496	6.479930659	6.142813785	5.805077264	6.436923884	7.17819591	6.525699148	6.064504964
PGC	5.534096419	5.391476694	5.570090148	5.651642801	5.563100597	5.311523728	5.298824966	5.077028649	5.36435374	5.319372909	5.683605393	5.737109104	5.705371207	5.497079209	5.76356779	5.643464213	5.534046796	5.702708314	5.704880818	5.618307563	5.598243764	5.561351752	5.823272092	5.654745412	6.007783065	5.477223185	5.474757996	5.675801462	13.42915782	12.47440366	6.087971976	5.316636816	12.0819949	11.58543985	12.76740113	6.985597045	5.561494897	10.21518178	5.851054655	11.75750683	8.156598457	13.0555747	12.16045909	5.676659384	15.14885135	6.482653262	12.54798656	10.5854046	12.85166818	6.416683485	12.72335006	13.30764944
SPA17	7.169143438	7.500014	4.694868633	4.81252155	4.72667027	5.052602955	4.682795914	4.705981514	4.696399844	4.868183574	4.620710143	4.732048896	5.164668554	4.778446044	4.614103493	5.226363598	4.518791575	4.819619682	4.822860642	5.044817699	4.706687994	5.062415504	4.509968192	5.004714797	4.933991041	5.370924395	4.902653926	4.989062601	6.872137206	6.757886497	5.423239315	7.417611081	6.38489126	7.640058306	6.979267006	6.752630711	7.558621815	5.919826915	6.444506318	6.382817357	6.513737164	6.086278951	6.227051909	6.018042228	6.149317169	5.698738117	6.240585141	6.728575363	5.569838295	6.037654571	6.309681613	5.741272621
PTPRE	4.590284827	4.686047759	7.412866593	7.385052042	6.809987823	7.481987235	7.325972259	7.371716174	7.595481034	7.205629522	7.320669393	7.233303479	7.374365603	7.491380157	6.902679605	7.400700049	7.029208559	7.895559074	7.80957981	7.517518071	7.356252941	7.017056624	7.779061941	7.903263431	7.406882224	7.69583439	6.993433203	7.941455557	5.85777371	5.720420734	5.793493545	5.943889945	5.996148295	5.770322922	6.053333676	6.152113659	5.884891145	5.963154592	5.867187915	5.868850218	5.94376516	5.560349784	6.044006814	5.786536178	5.981721471	5.944109594	6.036407959	6.034825067	5.910155578	5.953937746	5.751409504	5.4465782
REG1A	5.201348003	5.128562558	5.140926573	4.733087601	4.946464493	4.987183275	5.090273863	4.933091312	5.306367819	5.107713384	4.915250162	5.17682948	4.970748286	5.216306087	4.880755818	5.589306979	4.962315138	5.017998495	5.088747788	5.03301134	5.013684893	5.187803852	5.547779729	5.249557553	5.184690884	4.985056413	5.255415228	4.982095217	12.20820568	12.77376505	4.731334187	4.704774207	5.914236226	10.7988477	10.13633928	9.498910554	4.662631892	8.383844552	6.605689051	9.716893311	7.451080201	11.86753496	11.49411281	4.991884024	10.67796996	6.40572213	11.33453448	10.11750059	12.19059998	6.807080539	10.2673239	11.31181469
WNT5A	8.654560654	8.509923611	3.838680169	3.878703723	3.862830059	3.921602869	3.707467449	3.865572053	3.706949863	3.706476833	3.627644037	3.478496827	3.636947182	3.706692406	3.833786313	3.827475095	3.80640597	3.827225638	3.852061201	3.543039463	3.72573538	3.975966192	3.811831095	3.771221059	3.818709581	3.645898295	3.675206959	4.030587701	6.222811309	7.149361057	6.057488586	5.913016006	6.899189224	6.244356258	6.496910965	6.858294072	5.822418382	6.695728843	5.811006042	5.504570122	6.255700851	5.676695401	6.895597352	8.241824468	5.647025497	6.077972992	5.95878119	6.714000613	5.925956236	7.722041976	6.306512975	5.823397404
LTB	5.49157304	5.481504013	7.744270108	8.07617468	8.068716007	8.343625363	7.692858604	8.191711309	7.959067851	8.318752218	7.642947079	7.952598673	7.116597172	8.014739569	7.811128807	8.1840495	8.032717897	7.490130065	7.460150518	7.567595141	7.753490357	8.240118521	7.730427074	8.046893662	8.107248226	7.857533584	7.730191112	8.165392784	5.892353114	5.678422485	6.377968909	5.149494944	6.93869586	5.896541284	6.010712001	6.667225318	6.116725911	6.926744293	6.505749851	6.63696069	6.076829867	6.796100676	6.532703491	6.796682324	6.527678725	6.965286677	6.449655665	6.516684953	6.662394796	6.776436495	6.292051877	6.456738374
LIMD2	5.448825736	5.921992204	6.614194755	6.625744047	6.717086142	6.859760432	6.940506252	6.738239889	6.780867558	6.808550694	8.215500451	8.247855434	8.358205022	8.045243158	8.2048299	6.889898709	8.801522933	8.400696825	8.293494148	8.620504349	8.671172206	6.914353517	6.871390566	7.029630217	7.151348245	6.582073059	6.418521598	6.723632074	4.996138114	5.041101948	5.186128727	4.838235596	5.651956676	5.549952726	5.251509351	5.29566435	5.606498143	5.73082178	6.258906383	6.471541845	5.885374809	6.367395925	6.199906916	6.307662663	6.585748523	6.512672944	6.484954901	6.144493315	6.371269418	6.688041546	6.297118545	6.147310039
NCF4	4.65618583	4.359719443	7.971002887	8.485959159	8.196963808	9.078829098	8.439694676	8.37375192	8.566586624	8.42882308	8.592646856	8.554885242	8.885178673	8.947978474	8.189807997	8.393538462	8.54686516	8.574076256	8.746341286	9.026822105	8.529609647	8.490458251	8.332871556	8.9167512	8.582597703	9.679622358	9.181080136	9.16352439	6.58614335	6.470272968	6.65021818	4.480768224	5.867711083	4.941476907	6.037981404	5.131328965	5.644360041	5.782315435	6.482793146	6.02907604	5.80570314	6.152967329	6.982457064	6.161950674	6.319996301	6.657994989	6.788602998	6.16224936	6.528407944	6.943558903	6.032496802	5.679802056
GRAMD1C	5.148331514	4.17892349	4.492924122	5.255200005	5.195623031	4.104887238	4.382565014	4.677497842	4.639507968	3.983484534	4.696234446	4.676618154	4.454253181	5.986227713	5.091499881	4.693412708	4.888209129	4.354524062	5.133194409	4.877339323	4.816036873	4.578276971	5.115653566	5.206658574	4.324865247	4.539012303	5.397395881	4.529000199	7.075370702	7.300046656	5.87789587	5.424114701	6.203710209	6.751557754	7.745145906	5.608449449	7.655434464	4.79001025	3.767699648	6.012334546	5.638416041	6.368780826	6.019147076	5.459546756	6.784598895	5.022912449	6.240174755	6.367524917	6.484524839	5.91078009	6.309663625	7.077112971
ITGB8	6.919959242	7.246988937	3.885351462	4.010809276	3.889108909	3.992628116	3.894964544	3.991464415	4.113815967	4.045132712	3.878578939	3.952859776	3.542004831	3.883106678	3.90959866	4.06554562	3.708932761	3.834991045	3.851688827	4.004420543	3.901961649	4.174076969	4.116105366	4.127196871	3.943285868	4.103439013	3.832635075	4.057717982	5.645092944	5.522964007	5.244180241	6.874057217	5.909483101	6.107655205	6.138218532	6.835624148	6.898149603	5.85879733	5.553556565	5.370571783	6.288403198	5.174261192	5.993520322	6.465710819	5.008220542	5.296652036	5.426911741	6.126943009	5.262982752	5.414485912	5.466801688	4.859857525
AKR7A3	7.547464964	7.742238624	6.75279277	6.867286139	6.704075219	6.254826583	6.811391118	6.791095397	6.516953329	6.496474281	7.02277814	6.891610562	7.160329459	6.876796097	6.975880931	6.753657895	6.973728597	6.71892892	6.788558796	7.038279321	6.758732657	6.623910947	6.85569967	6.878831581	6.8574546	6.57517973	6.60253297	6.763794531	10.19174923	9.785588248	5.98451683	7.83254053	7.875245962	9.75852022	9.216592775	6.417611887	9.314345314	9.503641928	6.818711594	9.241282139	8.12199115	10.06724679	8.495021146	7.72856505	9.677101364	7.300962579	9.119102637	8.705503658	9.238854876	7.900149493	9.407581376	10.18324839
NFIL3	9.761226204	10.01639625	8.790868185	8.643906653	8.506911861	7.553555422	7.396289388	8.267450303	8.83854092	8.034848329	8.394984736	8.516401293	7.918783101	7.977643885	7.639243216	9.131136509	8.592666386	9.719632374	9.288100491	9.358501179	9.221611259	9.098098062	9.59302828	9.979781713	9.074508374	9.65826796	8.79650006	8.726623329	8.422439363	8.073262863	7.447712138	7.829749672	7.187855228	8.622557224	7.972991041	8.043326703	7.254773083	6.374204491	6.943222572	5.704571555	8.34559446	5.650594458	6.503027343	7.888254211	6.118892202	7.093244331	6.435674125	6.880434982	6.54236799	7.402270131	5.890041288	5.852450215
TNFSF8	4.402533073	4.512822758	6.839030173	7.112362067	7.259040598	6.604845656	6.516919311	6.882588334	7.138231733	7.529198861	6.582561472	6.814798018	6.538000113	6.839981124	6.636715246	6.504331635	6.859180291	7.016404636	6.867139176	6.53445779	6.590686295	6.51971227	6.731127419	6.705651399	6.555740276	6.832236492	6.473356574	7.112225917	4.701031895	5.400353986	5.08937052	4.614066779	5.443685934	4.844215541	4.446909996	5.070534134	4.742952573	5.425417305	5.48042408	5.86630135	5.475810953	5.809890849	5.741894944	5.405772136	6.026826319	5.620440077	5.693332539	5.562029676	5.530648158	5.721290566	5.40228797	5.834649099
PON2	8.148918618	7.97044513	6.28879534	6.48863548	6.157141554	5.776139551	6.054613009	6.364498925	6.314354796	6.122207568	6.31568985	6.09386589	6.150997726	6.211367686	6.02722174	6.506175515	6.167412253	6.151999233	6.205146899	6.432697927	6.425559586	6.343425136	6.314725253	6.465435191	6.544055786	5.824168515	5.830017507	6.383965656	7.379455875	8.091516342	8.532489267	7.626078374	7.297231811	7.285934276	8.20454575	8.39242491	7.48753055	7.712038211	7.40998964	7.565459901	7.642175954	7.077142369	7.068754713	7.341546433	6.471263842	7.661665931	6.892280313	7.470204161	7.431436735	7.848255998	7.484488292	6.800084693
MARCKSL1	9.999444305	10.06643343	8.763934151	8.977390737	8.871239593	10.03448327	8.684448719	9.396797909	8.948724495	8.949046144	9.253315445	9.076988383	8.726743206	8.766982437	8.873500886	9.351336288	9.275379146	9.163534832	8.96076595	9.198066957	9.02662372	9.300199138	8.953643587	9.248628671	9.427725281	8.55807238	8.426101731	8.956734535	10.21925188	10.00929807	9.858132825	11.49612465	10.71507073	10.32465222	10.52701245	10.697891	11.3622934	10.37419271	9.271782614	10.15872319	10.21032242	9.722597481	10.67467034	10.19941236	10.15406876	9.430980149	9.855318083	10.83447264	9.997900015	10.69629829	10.27386809	9.501323825
PCBD1	7.973396008	8.042472486	6.106581243	6.140414865	6.086954626	6.142057581	6.076293702	6.007338927	6.012609279	6.132165954	6.620029421	6.724525323	6.926425285	6.449076804	6.687407974	6.34384801	6.644035487	6.616600423	6.431215799	6.587591642	6.771671153	6.404861147	5.932370831	6.329541817	6.437860778	6.236786641	6.188436305	6.235572124	7.43604784	7.003467108	7.032186018	8.248749201	6.418026303	9.290237411	7.513952602	7.767238936	7.410169916	6.871399072	8.609291747	7.228963476	8.174017669	7.509255251	8.217915015	7.994803721	7.962038948	8.831646761	7.48891207	8.535247606	7.462313612	8.022918283	8.06110264	7.819167269
HMGB3	7.201690859	7.252778913	5.912651033	5.847825357	5.860139784	5.768577683	6.135488781	5.955889621	6.085297394	5.899770373	5.887084064	5.821408851	5.8801762	5.895555829	5.818261506	6.301482859	5.937294603	6.138175245	6.261749027	6.325663884	6.205240758	6.093014636	6.312177595	6.482493619	6.151615022	6.502138974	6.303864631	6.18456637	7.053111617	7.365559118	7.623966098	8.799877898	7.300437845	8.566417027	8.033374344	8.342502696	8.063225169	7.848362415	7.935684879	6.541864485	8.401510419	6.57163624	7.508123523	7.003487252	6.10800857	7.565176241	6.496323966	7.747153085	6.360370992	6.721089748	6.970244414	6.110036438
GRAP2	5.032261187	5.003054058	7.825190327	7.400196676	8.018636394	8.373078542	8.305459818	8.100113803	8.460864831	7.56911946	7.529280145	7.190987551	7.97916313	7.151790092	8.285157715	6.987277739	7.514048963	7.022872061	7.259343578	7.340533082	7.207969217	7.364650226	6.724723755	6.729217828	7.164592593	7.746014994	8.340765113	8.494069921	5.313325035	5.102524794	5.071284828	4.895636152	5.468949115	5.238352633	5.188128836	5.26685276	5.350261739	5.742340834	5.930496305	6.375301487	5.668956354	6.192484176	6.036281857	5.44408358	6.001774887	5.929823301	5.931642374	5.737603976	5.726082961	5.777996353	5.777586832	6.161489497
CR1	4.308207115	4.165752337	6.294896078	6.440780751	6.352344741	7.289832801	6.476628177	6.185232167	6.610936872	6.40291039	6.903613514	6.592902911	6.951698992	7.451833443	6.156045751	6.429135346	6.352011944	6.348748131	6.634391084	6.804924646	6.40707426	6.550994851	6.437794762	6.678135409	6.344824716	7.50444427	6.784602177	6.818549628	5.127135918	4.71130827	4.996841485	4.575754088	5.39420507	4.64559597	4.752957025	4.938193786	4.951028492	4.936362618	5.463484697	5.311070027	5.0691744	5.491136762	5.292082486	5.290599069	5.288471688	5.523973017	5.555227832	5.304969251	5.410228755	5.378129255	4.971331024	5.390735015
CD226	3.798914939	3.821855979	6.269115938	5.618229266	6.794648558	6.528617167	6.480980737	6.134970481	6.020813442	6.160189541	7.019689395	6.035538661	6.781642965	6.021180159	6.979114867	5.314397683	6.030494029	5.230725169	5.6169681	5.875235671	5.617112033	5.749480369	5.19885855	4.996384407	5.392539293	6.469167236	6.215719346	6.145724401	4.239519692	4.082996649	4.732650727	3.639754383	4.904245103	4.00597192	3.960569298	3.980328788	4.2629748	4.032006702	4.947797745	5.200886445	4.256918139	4.736476671	4.717972522	4.031779141	4.804231303	4.901194721	4.430970806	4.419794998	4.358053814	4.60462757	4.831029389	4.080989285
SOSTDC1	4.151240692	4.429491508	4.267679012	4.356138348	4.307291008	4.389245537	4.491186138	4.493173328	4.370968884	4.636051989	4.87384215	4.513613511	4.47517334	4.772814876	4.641263909	4.611366028	4.611249241	4.721503256	4.868203451	4.792789328	4.697754881	4.833173597	4.742308211	4.750445869	4.705931884	4.412689679	4.337418534	4.335458339	9.986706911	8.776069365	4.866240091	6.120008015	7.540741156	6.933079139	10.21053345	5.099956216	4.733772264	5.117121757	6.395932368	7.756642919	4.925710136	9.36966312	6.179155065	4.741644431	10.06082943	8.926822323	10.34601191	6.180403134	9.153336631	6.641412661	8.824365658	9.349479678
C21orf96	4.638537326	4.403026835	8.258736346	7.700562565	7.91729278	8.350481755	8.236159947	7.684778716	7.873795424	8.291967482	7.346300135	7.555183036	6.795955845	7.494086171	7.153098893	7.783564385	7.846391871	8.003315896	7.784535706	7.601071828	7.659538168	7.634972632	7.970663805	7.79201959	8.020798898	7.593849784	7.489478421	7.725195905	5.958889946	5.495053172	6.642832318	4.970029035	6.706851192	5.566274454	5.973602807	6.441975306	5.991689046	6.085336706	5.87948893	6.19154371	6.150077177	6.354184393	5.939596941	5.92643454	5.625318682	6.802019549	5.842992912	5.610160243	6.05344543	5.682673648	6.027682485	5.862958312
EP300	5.854513074	6.171103025	8.080231214	8.070728328	8.274794031	8.166443396	8.083568724	8.261311324	7.949166219	8.079685081	7.517249878	7.458829532	6.825467887	7.518234405	7.526292471	7.904996287	7.65099182	7.476149609	7.537577422	7.980850058	7.505348631	7.792174582	7.729843681	8.219342992	7.789874983	8.208688861	7.739248426	8.064078755	6.843310457	7.482488068	6.903230385	7.410084808	6.613459681	6.570483114	6.414295402	7.028271938	7.053662838	6.124029526	6.635559725	6.299569339	6.085523791	5.92306984	6.420675472	6.513805466	6.461181959	6.036324329	6.448391193	6.229410873	6.480069371	6.533374266	6.859831001	6.02981544
ANXA13	4.756551712	4.861693618	4.826020516	5.087340717	4.724321205	4.795714564	4.975849576	4.869473264	4.668742681	4.956764925	4.98462907	4.939255934	5.108207538	4.798297053	4.984929804	5.174609411	5.204312755	5.163507721	5.140033009	5.057226988	5.229906783	5.068303328	5.045615634	5.110329297	5.084898975	4.797934798	5.541749024	5.306060985	6.118189845	7.626610532	4.974986482	6.050628298	5.505823715	5.238352633	7.463512175	6.070610461	5.05043274	5.572781088	5.724896842	7.200375639	5.891874692	6.154241631	8.281859455	6.407020164	5.573585092	5.616171405	6.078685431	7.937474917	7.318112387	5.821434852	8.698006897	6.135266463
RAF1	6.781608287	6.775655724	8.593409631	8.581167343	8.421063732	8.493533566	8.353605045	8.362168679	8.462515894	8.445306063	8.567649933	8.544990556	8.495620861	8.690737881	8.38781877	8.242890337	8.376094202	8.548171604	8.446220789	8.522979541	8.424854724	8.238969242	8.463382471	8.313953451	8.304846645	8.5120815	8.580983097	8.815735345	7.887952062	7.845998442	7.984878289	7.615606524	7.641255708	7.612147923	7.803203548	8.150691914	7.604778234	7.672409395	6.925091067	6.570369089	6.708432106	6.793967453	6.690281403	6.844773242	6.560868143	6.962831966	6.703623825	6.55966961	6.719209156	6.808950114	6.734526839	7.028957339
TRPM4	6.314273021	5.868738956	5.160185463	5.415528464	5.286118212	5.636025464	5.509216871	5.530543595	5.732211493	5.444825074	5.103373883	5.399426393	5.40633672	4.872115881	4.979877087	5.365406643	5.276889456	5.769843722	5.301491874	5.446628804	5.485384583	5.50134238	5.567068948	5.64245044	5.57982618	5.296098055	5.301465734	5.591642542	7.379188517	7.361285122	6.133628341	4.988781049	6.763066246	8.260208468	7.449469854	5.611561058	7.919027487	7.587330385	5.983023586	6.882575846	6.80458703	6.286263711	6.415925197	6.133044504	6.067343764	6.050483977	6.468374909	6.111230041	6.714905307	6.408096699	6.974731638	6.019596738
RAI14	9.852153359	9.624199549	4.320974677	4.290663926	3.557085159	4.079716838	3.954851881	4.560766565	4.619321315	4.177190654	4.20339831	3.956888598	3.754562458	4.496638859	4.294350361	4.81957112	4.80871565	4.018898367	4.409921006	3.90805392	4.032151303	4.751670088	4.003707254	4.141251939	4.398985331	3.56003855	4.258547227	3.695091207	7.438283596	7.199985767	9.09231622	7.054611536	8.091239624	7.697979437	8.069484551	7.7491343	7.229730244	7.730100351	7.267044912	6.616835759	7.811751682	6.173143607	6.568509614	8.655118372	6.331513881	7.385949537	6.497997213	6.873061695	6.248791272	8.059146619	7.197320614	6.293047458
LHFP	8.76956085	8.502385138	4.513873366	4.290573598	4.690824574	4.563543296	4.471531145	4.366870362	4.30067265	4.295219848	4.60941619	4.364437273	4.742727038	4.396865246	4.457767985	4.581544503	4.269734	4.408417565	4.246910728	4.87963222	4.46129753	4.639985728	4.643227826	4.332712391	4.590641892	4.697255592	4.432184227	4.38327515	6.765710948	7.169471811	6.727472182	5.869649735	7.548429397	6.785021036	6.814544745	6.379747687	6.334002893	6.343835082	6.452340693	6.373006106	7.194615981	6.452789335	6.582939058	8.116641482	6.088767296	6.605604731	6.780596714	6.153385321	6.887186621	7.601491536	6.575140798	6.721811433
CLEC4E	4.512317299	4.797291664	7.136597036	7.356429789	7.082643996	7.03653022	7.123461391	7.312772501	7.520515528	7.275043499	6.906485847	6.817190457	7.525542306	7.346867299	6.669119599	6.723340519	6.537870927	7.061664247	6.63588829	7.02168834	6.817722972	7.062714545	6.946799225	7.409221826	6.722137742	8.657139561	7.428698307	7.790963938	5.391702081	5.573402305	5.91355974	4.741538613	5.365611041	4.813758903	4.893242918	5.173158847	5.33544135	5.966670115	5.947281588	5.139470716	5.215621133	5.722558185	4.814432161	5.817571695	5.617200938	6.286279307	5.750923972	5.498750845	5.367669987	5.46847683	5.265563558	5.343609778
ANKRD46	7.329551302	7.450913285	5.796469135	6.197084895	6.46218182	6.350706589	6.787884722	5.922940248	5.893599807	6.265646507	6.511773085	6.484732301	6.295183591	6.93138913	6.95992935	5.313173936	5.79608102	5.291252446	5.254390537	5.322919149	4.779252077	5.903848477	5.213460716	5.286093192	5.196191355	5.722950463	6.834573574	5.559161731	7.539692758	7.057040306	7.705085614	8.339799624	7.902707396	8.276166929	7.969839867	7.359775156	6.959754399	7.727248395	7.357492905	6.54200912	6.735628248	6.893933768	6.975160799	7.128324492	6.678951063	6.975690598	6.946651662	7.274836022	7.009762483	6.630425992	6.983071136	7.519511674
MT1G	6.947487414	6.969772953	6.286527192	6.047327795	6.090407762	6.856842922	6.236933055	6.149708106	6.165827293	6.132087303	6.232930308	6.451178201	6.688451454	6.09698856	6.30601924	6.411419465	6.172081041	6.670762673	6.431773783	6.401349927	6.278077403	6.123901741	6.722488014	6.302862216	6.293582034	6.162283896	6.073678238	6.317170729	7.188329836	6.930344547	6.513341072	6.957837611	7.747516281	7.270895193	9.011284276	6.609441585	6.986027813	6.857252576	6.753481704	8.292209524	7.683134479	7.997581512	7.994430644	7.142524061	9.109860518	7.169712317	8.237826448	7.683003328	8.121769403	6.590774735	7.655311147	8.625367382
GPR27	4.963615858	4.930493617	6.960463583	7.534313464	6.492097686	6.587607779	6.566604012	7.223381304	6.851140108	7.087248157	6.939518634	7.182347978	7.216799999	7.198937563	6.49501192	7.441630792	6.711388913	6.529226009	7.160288593	7.716147606	6.910596703	6.639648763	7.716726678	7.126464682	7.291172989	7.008627516	6.607249134	7.228576655	6.165325484	5.555771809	6.377297632	4.421259442	5.277233956	4.860665111	5.166750133	5.207171741	4.705126317	5.275113928	5.773851372	5.7652207	5.484863004	6.11478873	5.870079507	5.555481788	6.597131065	5.697175616	5.943060942	5.559225478	6.189741097	5.707231585	5.993522419	5.860161075
PPL	8.775733964	9.884227873	5.629210102	5.539182781	5.320767557	5.122311142	5.213137384	5.32941803	5.586342798	5.104285132	5.639647908	5.799817828	5.887819705	5.31152545	5.526752519	5.757416915	5.636074263	5.760310351	5.58754083	5.825673794	5.83403312	5.632803534	5.442228985	5.333401036	5.570532938	5.403836664	5.573711939	5.357747231	7.660913725	8.187717693	9.011274554	9.631280593	7.607048843	8.577849946	8.756037244	8.736915478	7.510305361	8.596158302	6.565357672	7.386934764	8.664321956	6.671500484	7.702318122	8.601652783	7.394904754	6.561353681	7.180375536	7.384620784	7.588564163	6.868108575	8.128181917	7.331233288
TREM1	4.445478192	4.754267206	9.142390116	8.606954316	8.118389932	8.656202147	8.647105835	8.930981744	8.862832199	8.411222947	8.34445097	8.799979993	8.405520563	8.732554511	7.80787356	9.422384482	9.053792447	10.00713913	9.67708727	9.682772246	9.596177273	9.455584933	9.529558708	9.565720382	9.446271519	9.65723838	9.261646805	9.899463524	6.035761108	5.45983521	4.975623093	4.727230361	5.522626298	5.185211164	5.584490079	5.51112659	5.491539755	5.637718381	8.180103159	5.687974448	7.053734315	6.14360454	5.496360458	8.033212573	6.188808902	8.557381072	6.392922682	6.658807266	5.797619236	6.133219971	5.419887412	5.820214376
NFE2L3	4.434436849	4.16512862	5.475024114	4.810315004	5.337442132	5.094206482	5.356917925	5.249918355	5.355992947	5.366967497	5.190398973	5.549917932	5.986603638	4.903550198	5.417829608	4.949136205	4.997377605	5.1819218	4.871993968	5.018392194	4.639310911	5.450334526	5.036749407	4.780452946	4.876210562	5.647926779	5.332723982	5.474197585	6.477459365	5.85682509	6.247914716	7.782589659	5.529394225	6.252677158	6.62739806	6.947625129	6.973068329	5.982066087	7.910174822	4.709560279	6.760026536	5.574290959	6.753375657	7.444634282	5.179972911	7.164563195	5.620466927	7.312153823	5.194944405	6.502983723	6.391433907	5.640590656
CPA3	4.039945638	4.277383288	4.74108179	4.815886326	4.806500381	4.488893169	4.731610774	4.804854472	4.427874445	5.0766885	4.497096804	4.838866435	4.899999421	4.701116138	4.869981577	5.3430285	4.799387987	4.71993186	4.909677061	5.852576483	4.972975023	4.885216443	4.883228033	5.11035549	5.098700613	4.657261185	4.479600172	4.679828663	9.424950813	9.334736309	5.236275435	4.925466772	6.633723781	4.737375376	9.391515162	5.671861268	5.317798466	4.929854253	5.756376009	6.274510874	6.29813502	7.615665937	8.269129908	7.410261976	8.461570591	5.833123271	7.998218305	7.069476271	8.49804569	7.886683944	7.986442919	7.484929374
BGN	5.407474259	6.747567687	5.348960362	5.458995724	5.128817378	5.638740359	5.34944182	5.371799591	5.289540808	5.220669107	5.237336276	5.326304099	5.325562469	5.374616875	5.259469868	5.568979644	5.275212989	5.410876868	5.453926392	5.517732832	5.594854901	5.548452536	5.48008932	5.578696758	5.587581055	5.284376348	5.496515668	5.47539457	5.539097548	5.601438286	7.140973059	6.016644794	7.381690421	7.833402866	6.069518013	6.577488009	7.470678589	7.812613396	7.150356821	6.183937415	8.90913609	6.366591835	6.511357872	8.797126954	6.110012291	7.749730809	5.945876692	6.405278117	6.1942959	8.468963079	6.573385962	6.162843308
PON3	4.682518356	4.769057292	5.015560074	4.735521992	4.842658693	4.747025103	5.032485099	4.646557753	4.892072973	5.152456979	4.828675326	4.908040519	4.799539849	4.842700242	5.050741058	5.058482137	4.97851605	5.02798918	5.079601398	5.076997111	5.013791127	4.8660174	5.31437146	4.829845031	5.042932871	4.710202272	4.753592756	4.792666568	5.659116558	6.656954524	7.923862646	5.851075182	5.314963898	6.632292888	6.36170049	4.758652991	6.303771393	6.93281949	5.681265025	5.619908014	5.30127755	5.931260496	5.520554942	5.458275635	5.851127571	6.564829912	5.705061531	5.301649515	6.063106333	7.604965155	5.487359738	6.209457019
SPAG5	6.269874722	5.545569351	6.069106546	6.106530783	6.153401845	6.374843336	6.499936324	5.970752559	6.120036498	6.188977319	6.172784617	6.247557002	6.210486998	6.166335482	5.87166022	6.019845866	5.888148223	6.239345089	5.963587203	5.933240657	6.096612585	6.330991654	6.487697922	6.104545113	6.300935406	6.237188512	6.706512318	6.177124611	7.472943204	6.980638216	8.56407276	8.890211154	7.003250524	8.142893947	7.2228916	8.136662016	8.586606288	7.68392609	7.795665313	6.307996021	7.215682087	6.531925455	7.032819415	6.632079199	5.783552721	7.704082212	6.570067979	7.390072081	6.282431575	6.983095267	6.928245545	6.185218402
AADAC	4.669744993	4.761141514	5.588726337	5.563519808	5.303110164	4.830545917	5.148422543	5.138129787	5.092232062	5.098482932	5.857637518	5.683167015	5.978570706	5.33304732	5.79059886	5.344158827	5.668477295	5.260472576	5.692073726	5.485713818	5.480987048	5.816387962	5.763712032	5.293339297	5.377837633	5.30665441	4.982855081	4.979719327	9.96215101	10.32519135	5.419013121	8.133201342	6.459145952	6.775768433	10.12864093	6.281702892	5.509448278	7.365961823	6.579835174	7.798869248	6.078196067	8.640062551	8.411495544	6.671948176	8.514703803	6.260427393	9.07175582	6.461429593	9.460079265	6.052212635	8.885638707	8.956459188
NCOA4	11.38865219	11.46022125	11.67858707	11.68280591	12.30347589	11.59252368	11.83065263	11.77835157	11.955262	11.60269284	11.4462069	11.13919861	11.6730574	11.31631706	11.32471549	11.4718599	11.08945397	11.364359	11.21499551	11.40137429	11.12673173	11.62369185	11.43545523	11.69342591	11.44256204	11.98532896	11.7997552	12.23590624	11.27269736	11.63635489	10.7139948	10.47420985	9.918677876	11.49296591	11.26944259	10.35296692	10.33498564	8.498633006	9.988689365	10.48043535	10.39549729	10.11910996	10.07969309	10.34272281	10.08016508	9.80867627	10.66268256	10.50948837	10.72612048	10.12918333	10.36239174	10.3104511
