geneNames	GSM2229013	GSM2229014	GSM2229015	GSM2229016	GSM2229017	GSM2229018	GSM2229019	GSM2229020
Fastkd2	7.759573	7.95782	7.877969	7.722818	7.742965	8.103136	7.734209	7.796804
Fastkd3	7.22291	7.148502	7.139773	7.146409	7.124685	7.190832	6.960185	6.984154
Fastkd5	9.051298	9.230411	9.054193	9.037886	8.989964	9.132666	9.057071	8.996505
Fat1	11.06841	10.91608	10.79239	10.54054	10.4633	10.88886	10.593	10.71169
Fat2	9.692598	9.739196	9.429306	9.376244	9.579142	9.585835	9.351182	9.474506
Fat3	6.00576646666667	6.0500204	5.89248006666667	5.99739873333333	6.00284146666667	6.03018133333333	6.1278084	6.0814486
Fat4	7.441634	7.737088	8.268879	8.004292	8.498475	8.765488	9.055264	9.150837
Fate1	5.371773	5.26698	5.277847	5.480206	5.317032	5.191384	5.364744	5.334571
Fau	12.808495	12.771765	12.81327	12.5725	12.832035	12.781545	12.7477	12.736765
Faxc	6.770236	6.577869	6.704935	6.980187	7.045321	6.871881	6.634749	6.962242
Fbf1	8.552351	8.534595	8.224939	8.131547	8.180397	8.307102	8.161062	8.119217
Fbl	9.8840555	9.764264	9.6845285	9.6199705	9.6659715	9.39748	9.40355	9.3170025
Fblim1	8.911549	8.855705	8.486611	8.408066	7.763784	7.96731	7.952626	8.044002
Fbll1	7.768544	7.544735	7.468157	7.613022	7.637431	7.415415	7.559623	7.728354
Fbln1	10.2331	10.05988	10.53575	11.00408	11.05638	11.25851	11.36375	11.30102
Fbln2	9.980392	10.11308	11.085	11.97199	11.71293	10.93448	10.91743	11.128
Fbln5	8.779313	8.912728	9.799344	9.673894	10.19914	9.873779	9.617555	9.941649
Fbln7	8.935276	8.735483	8.808208	8.617461	8.416053	9.130508	8.480211	9.042095
Fbn1	8.4632265	8.61429	9.0066695	9.1586105	9.2809435	8.839588	8.8720395	9.0456605
Fbn2	7.044478	7.684544	8.000466	7.438568	7.833139	6.84456	6.819686	7.369239
Fbp1	10.58549	11.16677	10.41263	6.36437	6.305237	7.484328	5.878773	5.679067
Fbp2	7.011033	6.812835	6.468081	6.550041	6.847121	7.520548	7.34094	7.52079
Fbrs	10.43363	10.13458	9.964736	10.01844	10.08987	9.89696	9.801693	9.851576
Fbrsl1	9.139766	8.8522755	8.776733	9.0269645	8.8559475	8.884426	8.987395	9.027929
Fbxl12	8.145527	8.15922	8.230101	8.193008	8.134344	8.718213	8.639634	8.581067
Fbxl12os	5.723909	5.774878	5.742029	5.62804	5.665742	5.798339	5.634286	5.691163
Fbxl13	5.289463	5.226362	5.244526	5.373744	5.244447	5.32346	5.189774	5.234875
Fbxl14	8.642793	8.608917	8.493414	8.643053	8.650265	8.612774	8.484156	8.579003
Fbxl15	9.127107	9.0486065	9.1564195	9.291841	9.178878	9.106759	9.230529	9.1932465
Fbxl16	6.566999	6.081288	6.018661	6.246598	6.417015	6.215668	6.438205	6.915258
Fbxl17	10.14292	10.26912	10.37126	10.19348	10.17542	10.59764	10.54939	10.61005
Fbxl18	8.4748	8.518052	8.375599	8.515811	8.465664	8.542191	8.49577	8.503051
Fbxl19	8.91117	8.770034	8.702205	8.502581	8.586336	8.449466	8.171267	8.351168
Fbxl2	8.227062	8.234137	8.213345	8.493398	8.4159	8.398697	8.457222	8.394702
Fbxl20	9.682774	9.703398	10.00894	9.672791	10.06615	10.13075	10.22354	10.05132
Fbxl21	6.355343	6.538342	6.496239	6.477776	6.498532	6.807165	6.969633	6.563527
Fbxl22	7.524951	7.295352	7.267736	7.356239	7.288468	7.219735	7.102893	7.312577
Fbxl3	9.675157	9.76438	9.943869	9.457243	9.701486	9.957248	9.914808	9.770367
Fbxl4	7.081974	7.273238	7.363088	7.285503	6.934746	7.574521	7.387264	7.315963
Fbxl5	9.47477	9.837679	9.377483	9.291301	9.447495	9.324859	9.291016	9.049998
Fbxl6	9.38171	9.275434	9.291201	9.440901	9.221651	9.273502	9.17988	9.286145
Fbxl7	7.61932	7.692577	7.671413	7.6951655	7.602657	8.338586	7.864362	8.1009655
Fbxl8	7.833067	7.853061	7.508116	7.781765	7.819438	7.875913	7.995875	7.746541
Fbxo10	8.002477	7.889649	7.955122	7.855457	7.874132	7.894548	7.859479	7.965652
Fbxo11	9.198123	9.3798875	9.3549715	8.963285	9.1802105	8.9774485	9.0350555	8.8784235
Fbxo15	4.957971	5.013618	4.869816	4.961573	4.864357	4.831235	4.868774	4.959444
Fbxo16	6.1205	6.155488	6.121404	6.114458	6.084429	6.164651	6.424848	6.103831
Fbxo17	7.611656	7.425717	7.621912	7.850106	7.62161	7.571805	7.779633	7.864758
Fbxo18	8.901836	9.068603	9.335875	9.113104	9.214599	9.345184	9.17065	9.235759
Fbxo2	6.913406	6.601174	6.555681	6.813296	6.553879	6.500222	6.580406	6.595305
Fbxo21	9.165893	9.222083	9.04847	8.772519	8.774696	9.281192	9.259254	9.030115
Fbxo22	10.01031	10.2122	10.3314	10.29136	10.26346	10.38242	10.29038	10.25923
Fbxo24	6.562059	6.483694	6.193461	6.470112	6.447819	6.45687	6.552398	6.498886
Fbxo25	8.621281	8.947156	8.842705	8.655036	8.884565	9.269807	9.031622	8.889147
Fbxo27	7.419433	7.243244	7.102623	7.55414	7.374728	7.246446	7.258063	7.436361
Fbxo28	9.271052	9.44711	9.318086	9.267472	9.319757	9.106436	9.041443	9.061484
Fbxo3	7.7009435	7.7486655	7.8727525	7.874705	7.8161935	8.216259	8.085449	8.0765435
Fbxo30	9.068779	9.054045	8.98053	9.217322	9.49774	8.876203	8.662218	8.740065
Fbxo31	8.219728	8.560966	8.443566	8.522852	8.539992	9.159319	9.123551	8.854916
Fbxo32	10.42215	10.07805	9.696123	8.71847	9.312446	10.60799	10.39666	10.15122
Fbxo33	9.377423	9.534552	9.235631	9.613811	9.199621	9.335089	9.073507	8.909298
Fbxo34	9.176173	8.932307	8.957995	8.957379	9.090984	8.859182	8.995464	8.997312
Fbxo36	8.961855	8.986362	9.353313	9.339308	9.163357	9.512979	9.866856	9.366817
Fbxo38	9.763874	9.89419	9.851423	9.633287	9.737624	9.628212	9.502383	9.395511
Fbxo39	6.074806	5.940119	5.648522	5.937585	5.960622	5.999356	5.957562	5.992072
Fbxo4	7.5643085	7.3247495	7.6732515	7.656291	7.5204255	7.5319955	7.661819	7.689447
Fbxo40	8.648406	8.586561	8.577259	9.246239	8.821219	9.597409	9.731555	9.690529
Fbxo41	6.945515	6.855401	6.635108	6.80699	6.793971	6.596003	6.673728	6.892266
Fbxo42	9.504185	9.365195	9.300315	9.317597	9.175591	9.201349	9.022639	9.035226
Fbxo43	5.980768	5.790585	5.806776	5.943959	5.77043	5.677769	5.884121	5.88843
Fbxo44	8.179128	7.57232	8.038697	7.833505	7.707085	8.010996	8.037625	8.025141
Fbxo45	9.209659	9.402158	9.306157	8.970389	9.299606	9.015368	8.936366	8.674949
Fbxo46	7.914365	7.58783	7.53731	7.700078	7.658221	7.689568	7.492536	7.670516
Fbxo47	5.195486	5.524132	5.350241	5.281989	5.209661	5.26879	5.272044	5.140282
Fbxo48	5.733134	6.222175	5.814785	5.519487	5.626547	5.564646	5.59366	5.499954
Fbxo5	8.420116	9.122105	8.916056	8.098818	8.706191	7.163817	7.219993	7.176212
Fbxo6	9.2027	9.024055	9.228087	9.480263	9.403202	9.417284	9.507649	9.579644
Fbxo7	8.999288	8.913515	8.7236255	8.7162685	8.737442	8.8135565	8.8249065	8.791985
Fbxo8	8.521298	8.6438435	8.818259	8.7918885	8.8214705	8.785953	8.750991	8.8135615
Fbxo9	8.471468	8.49413	8.616579	8.798325	8.934669	9.306497	9.144447	8.965096
Fbxw10	6.404723	6.357959	6.287099	6.539426	6.403917	6.368399	6.486022	6.447776
Fbxw11	9.771193	9.857046	9.999992	9.783262	9.89397	9.880507	9.786756	9.942595
Fbxw13	5.146836	5.169579	5.085409	5.157172	5.086718	5.14711	5.144569	5.194663
Fbxw15	4.851223	4.846271	4.812521	5.003643	4.85325	4.820575	4.814716	4.879483
Fbxw16	4.849752	4.919414	4.926133	5.099135	4.831437	4.883063	4.884249	5.000661
Fbxw17	7.618684	7.688762	7.843884	7.803812	7.750451	7.870521	7.704834	7.774531
Fbxw18	5.418117	5.535657	5.32989	5.417094	5.435527	5.413417	5.454037	5.419989
Fbxw2	9.592953	9.818721	9.991153	10.01329	9.991844	10.04534	9.99254	9.966434
Fbxw20	5.203631	4.991239	5.072057	5.177117	5.124098	5.071738	5.135671	5.132394
Fbxw21	5.952925	5.829118	5.876	6.01334	5.832676	5.988341	5.78369	5.917736
Fbxw22	5.26169	5.064011	5.252556	5.151283	5.143046	5.324035	5.369595	5.250154
Fbxw24	4.696798	4.593468	4.614512	4.664901	4.57459	4.659359	4.625373	4.59238
Fbxw26	5.049298	5.31069	5.063443	5.373514	5.09459	4.977073	5.123935	4.995347
Fbxw28	5.535254	5.393799	5.382246	5.320323	5.382614	5.36073	5.399041	5.488377
Fbxw4	8.811707	8.864848	8.878966	9.059613	9.037654	9.088896	9.155855	9.236697
Fbxw5	10.29346	10.24975	10.38384	10.21417	10.14312	10.57924	10.61931	10.64329
Fbxw7	6.6810165	6.6612115	6.595264	6.558875	6.551126	6.534026	6.566001	6.4981325
Fbxw8	8.666157	8.586986	8.5289355	8.5668355	8.447706	8.527193	8.5905905	8.7066485
Fbxw9	8.394747	8.291552	8.381105	8.716005	8.382287	8.332908	8.29781	8.436959
Fcamr	8.552571	8.607722	8.844007	7.898423	7.902208	8.393628	8.065709	8.276845
Fcer1a	6.200129	6.157961	7.033754	7.058549	6.904136	6.003222	6.011588	6.246328
Fcer1g	9.676941	9.99549	11.13669	11.67429	11.51008	10.74273	10.67718	10.53964
Fcer2a	6.520729	6.2324	6.278024	6.285161	6.068738	6.054858	7.343522	6.10966
Fcf1	8.13413	8.212806	8.259936	7.949064	8.121835	8.126678	8.297956	7.982472
Fcgr1	7.146215	7.217371	7.873564	9.027607	8.305974	7.737389	7.419894	7.390549
Fcgr2b	9.777256	10.19488	11.47236	11.43389	11.43493	10.34108	10.45798	10.31946
Fcgr3	8.041142	8.308571	9.898597	10.27194	9.971136	8.969817	8.921119	9.104169
Fcgr4	5.651975	5.600034	6.314919	6.833827	6.03535	5.841243	5.654325	5.651162
Fcgrt	9.878409	10.17249	11.19456	11.61714	11.47261	11.34955	11.41823	11.61116
Fcho1	8.554786	8.567578	8.498328	8.285343	8.468579	8.409169	8.294551	8.273815
Fcho2	10.76749	10.89623	10.79631	10.57293	10.77066	10.85451	10.9078	10.65267
Fchsd1	7.9889915	7.695266	7.4465805	7.698357	7.635898	7.4993785	7.503968	7.4491395
Fchsd2	8.879402	9.308555	9.920457	10.02495	10.08714	9.976277	10.05588	9.729483
Fcna	7.750416	8.040642	8.290096	8.675879	8.783736	8.284624	8.283599	8.114232
Fcnb	7.535334	7.490057	7.344637	7.451745	7.459295	7.222284	7.392477	7.490435
Fcrl1	5.545297	5.481801	5.423865	5.568347	5.470359	5.303165	5.44726	5.511461
Fcrl5	6.129752	5.993529	5.981676	6.1744	5.946135	5.970164	5.990962	6.086367
Fcrl6	5.59569	5.662079	5.620344	5.580137	5.744775	5.618978	5.694445	5.664385
Fcrla	5.851953	5.741399	5.762326	5.699438	5.721463	5.738175	5.767627	5.751641
Fcrlb	7.355315	7.22529	7.069717	7.530352	7.170705	6.994315	7.152865	7.334631
Fcrls	7.649548	7.960604	9.440969	9.624562	9.674567	9.02032	8.701832	8.851289
Fdft1	11.8542966666667	11.9975833333333	12.11173	11.7575933333333	12.02173	11.85984	11.86987	11.7696333333333
Fdps	10.99257	11.0604	11.11891	11.02613	11.09853	10.82268	10.85655	10.94583
Fdx1	7.116093	6.914969	7.020665	7.139736	7.031737	7.147003	7.096995	7.090366
Fdx1l	10.50889	10.72572	10.65438	10.6866	10.66285	10.65693	10.76629	10.67076
Fdxacb1	6.780914	6.972431	6.926828	6.713964	6.767032	6.877536	6.829788	6.862652
Fdxr	7.765589	7.504006	7.325699	7.504656	7.548218	7.346968	7.455646	7.544743
Fech	8.663149	8.921878	8.96189	8.807572	8.974525	9.369701	9.335002	9.115673
Fem1a	8.810843	8.730803	8.869319	8.991375	8.837177	8.914342	8.901768	8.973036
Fem1b	10.95164	11.08837	10.61279	10.54763	10.6388	10.31148	10.04427	10.10863
Fem1c	10.07414	10.02912	9.633017	9.612202	9.705314	9.833873	9.726704	9.580276
Fen1	7.451643	7.367137	7.3311595	7.360506	7.359373	6.8612515	6.7733095	6.8905635
Fer1l4	6.624578	6.294477	6.247362	6.3698445	6.2338965	5.9665095	6.311856	6.3571505
Ferd3l	6.524856	6.34716	6.106431	6.641817	6.34429	6.20821	6.393945	6.471741
Fermt1	9.827785	9.738713	9.515619	8.840413	9.149327	9.94051	9.870173	9.558205
Fermt2	9.237907	9.585682	9.558747	9.848099	9.580667	10.61687	10.49312	10.43336
Fermt3	8.190964	8.060363	8.431932	9.134425	8.54316	8.238415	8.278745	8.249658
Fert2	9.476444	9.667366	9.739831	9.531639	9.62169	9.950686	9.758365	9.538345
Fes	8.796789	8.560888	9.06952	9.326027	9.168943	8.91196	8.963549	9.049871
Fetub	6.468273	6.243472	6.671934	7.45471	8.149384	6.208469	6.22156	6.379478
Fev	8.191064	7.936075	8.022875	8.080674	8.141541	7.861223	8.029292	8.116157
Fez1	7.185754	6.926203	6.822548	7.174644	7.046621	7.093822	6.938979	6.960162
Fez2	7.793314	7.760663	8.037676	8.162669	8.148745	8.320101	8.207947	8.231004
Fezf1	6.665965	6.504683	6.35608	6.472084	6.631	6.442828	6.456285	6.622128
Fezf2	7.31638	7.07686	6.975471	7.127088	7.030592	6.87165	7.023594	7.123702
Ffar1	5.839437	5.845953	5.575725	5.770057	5.719549	5.443667	5.682652	5.790558
Ffar2	7.099508	7.156385	6.866162	6.904191	6.853176	7.21372	7.235581	7.404508
Ffar3	6.195703	6.162757	6.0999	6.06482	6.097193	5.82585	5.998637	6.148611
Ffar4	7.459625	7.055968	7.366179	7.286986	7.313529	7.409205	7.628083	7.395619
Fga	6.146242	6.014358	6.0325805	6.1413705	6.0412965	5.848114	6.0478675	6.0463335
Fgb	6.226275	6.164373	6.219222	6.206562	6.311971	6.169339	6.194207	6.192859
Fgd2	8.776842	8.565289	8.791853	9.025419	8.945116	9.035896	8.984536	8.980068
Fgd3	7.495877	7.309151	7.619273	7.76382	7.691352	7.692983	7.608536	7.716788
Fgd4	7.585014	7.721161	8.200453	8.176372	8.0764	8.341413	8.370184	8.152418
Fgd5	7.482774	7.50208	7.700458	7.618208	7.699449	8.146263	7.984442	8.261557
Fgd6	8.200134	8.484664	8.25379	8.354383	8.479826	8.220402	7.955007	7.885645
Fgf1	7.873967	7.804187	7.964417	7.806385	7.889823	8.768729	8.777626	8.739212
Fgf10	7.339258	7.586858	7.425315	7.46739	7.484631	8.259066	7.799212	7.653197
Fgf11	7.383232	7.137067	6.769138	7.212049	7.207133	7.609298	7.366077	7.358683
Fgf12	6.083566	6.12656	6.020046	6.243605	6.131474	6.135773	6.189013	6.412183
Fgf13	7.438423	7.220751	7.229345	7.431189	7.453675	7.993731	8.218817	8.017017
Fgf14	5.889376	5.821132	5.738519	5.802243	5.892162	5.757945	6.074671	5.920994
Fgf15	7.249842	7.005656	7.011363	7.032751	7.276998	6.976801	7.294127	7.088091
Fgf16	6.868728	6.639179	6.477671	6.589452	6.820782	7.161186	6.591769	6.83067
Fgf17	7.881217	7.576263	7.60176	7.761969	7.641754	7.492549	7.610744	7.661967
Fgf18	8.419879	8.43874	7.993476	7.990231	7.640351	9.712477	10.08276	10.06659
Fgf2	8.36152	8.632954	8.480727	8.404033	8.545835	9.550176	9.546011	8.978898
Fgf20	6.675192	6.518065	6.459794	6.746883	6.600274	6.546728	6.763294	6.74766
Fgf21	6.777965	6.657992	6.453091	6.544083	6.653676	6.479182	6.771743	6.678076
Fgf22	9.96442	9.822118	9.634479	9.535389	9.991972	8.595865	8.488074	8.515919
Fgf23	7.166939	6.902041	6.865829	7.204516	6.954534	6.799771	6.971348	7.043258
Fgf3	7.181643	7.065468	6.916803	7.024606	7.087261	6.741943	6.885323	6.97334
Fgf4	7.713133	7.487794	7.487663	7.644332	7.619234	7.452126	7.497844	7.66376
Fgf5	9.32354	8.240527	7.455765	6.929926	7.142313	7.241632	6.95413	7.096767
Fgf6	6.031971	5.900378	6.033392	6.303949	5.959599	6.062947	6.273337	6.788681
Fgf7	7.458146	8.16837	7.864303	8.399	7.854122	9.418518	9.064379	8.550878
Fgf8	8.236154	8.083863	7.956088	8.098608	8.169525	7.920545	8.042254	8.074723
Fgf9	7.534374	7.498743	7.438425	7.718977	7.568915	7.684725	7.678471	7.738713
Fgfbp1	9.422138	9.603407	9.716909	10.19275	9.895323	9.089728	8.544473	8.618814
Fgfbp3	6.958385	6.72338	6.668563	7.003156	6.79106	6.666837	6.682605	6.737187
Fgfr1	10.64884	10.53635	10.83869	11.21103	11.0115	11.21604	11.11719	11.1708
Fgfr1op	8.607088	8.9567	8.743163	8.261052	8.458798	8.509394	8.349127	8.285821
Fgfr1op2	9.138799	9.309009	9.540133	9.310764	9.428329	9.509252	9.480511	9.497351
Fgfr2	10.68222	10.84022	11.02527	9.867716	10.71243	11.04702	11.34227	11.23467
Fgfr3	10.58252	10.12904	9.92203	9.375414	9.53446	9.777706	9.940433	9.833904
Fgfr4	7.467775	7.415689	7.806264	7.993247	8.411846	8.072023	8.549231	8.646341
Fgfrl1	8.642819	8.537447	8.327626	8.446074	8.221485	8.912783	9.148097	9.258565
Fgg	5.447591	5.408905	5.425534	5.708618	5.40634	5.55532	5.538148	5.50656
Fggy	7.1167518	7.02693	6.9312296	6.9313158	6.8293916	7.1496516	7.1783738	7.0437932
Fgl1	5.991283	5.920767	5.839097	5.946392	5.850107	5.844726	5.804922	5.880717
Fgl2	8.272283	9.010119	9.704128	9.899934	9.339941	9.982512	9.656443	9.96266
Fgr	7.684089	7.507422	7.544424	7.99059	7.59969	7.830422	7.633356	7.51918
Fh1	10.23125	10.28881	10.33246	10.16336	10.22918	10.51541	10.37634	10.55866
Fhad1	6.6591295	6.5736485	6.413002	6.6522615	6.472109	6.4443145	6.5113695	6.5637085
Fhdc1	10.42876	10.21752	10.10482	9.314955	9.736818	10.09469	10.171	9.952937
Fhit	8.035582	7.90417	8.093795	8.058393	8.128052	8.29873	8.572929	8.391872
Fhl1	11.90046	12.28133	12.694	12.75428	12.50954	13.53342	13.44889	13.52109
Fhl2	9.307919	8.950197	9.086175	9.875917	9.435134	7.664609	7.340634	7.357092
Fhl3	9.953681	9.756338	9.222368	9.675494	9.459815	10.79304	11.20312	10.96537
Fhl4	5.69523	5.612282	5.667747	5.665379	5.702265	5.67824	5.707349	5.824318
Fhl5	6.963491	7.065246	7.504819	7.920604	7.743259	8.454544	8.287146	8.294342
Fhod1	8.4589375	8.3725405	8.4697065	8.678499	8.6795275	8.8764645	8.954525	8.8344035
Fhod3	10.20543	9.960435	9.041196	7.515267	7.688347	8.422794	7.897897	7.857801
Fibcd1	7.563129	7.21324	7.159787	7.3153	7.310179	7.223918	7.346619	7.46268
Fibin	8.496742	8.366422	7.507226	8.300738	8.155198	8.54145	6.973283	7.247336
Fibp	9.511933	9.349703	9.590998	9.47575	9.549024	9.478634	9.615297	9.51678
Ficd	6.605214	6.51584	6.480579	6.421509	6.516179	6.62335	6.738039	6.676766
Fig4	9.118027	9.690331	9.716291	9.327922	9.413437	9.392442	9.269289	9.212807
Figf	8.492511	8.726737	9.387153	9.542981	9.432125	9.459306	9.881437	9.293235
Figla	6.46313	6.141344	5.835566	6.244659	6.156385	5.942869	6.116438	6.213006
Fign	5.302097	5.375645	5.250641	5.487592	5.390053	5.869215	5.911119	5.66678
Fignl1	7.825418	8.16722	8.188423	7.82889	7.972693	6.811385	6.673879	6.890224
Fignl2	7.751451	7.362127	7.230378	7.869444	7.518554	7.309284	7.387243	7.561187
Filip1	7.508678	7.362141	7.528507	7.831485	7.758871	8.684937	8.974114	8.715556
Filip1l	9.321466	9.1898705	9.304804	8.9925445	9.166582	9.8840665	9.60693	9.429017
Fip1l1	10.26556	10.46679	10.35396	9.951757	10.11823	10.15795	9.985988	10.00644
Firre	10.48763	10.23518	10.0317	9.67029	9.781585	10.52739	10.4308	10.37698
Fis1	11.1542	11.00029	11.21383	11.09444	11.06793	11.18674	11.15955	10.98358
Fitm1	8.395257	8.338343	8.455546	8.702741	8.721518	10.31836	10.26927	10.34
Fitm2	8.885591	8.818448	8.954367	9.072128	9.111689	9.223561	9.143408	9.249125
Fiz1	8.871968	9.040263	9.157072	8.986149	8.874672	9.039296	8.922499	8.878145
Fjx1	7.545228	7.134829	6.853271	6.971245	6.70893	6.838838	6.976577	7.025262
Fkbp11	6.586435	6.525743	6.49144	6.620155	6.566194	6.429399	6.526953	6.725978
Fkbp14	6.756503	7.606829	8.376395	8.466832	8.921738	8.681805	9.226274	9.446472
Fkbp15	10.00412	9.967437	10.23585	10.41874	10.19039	10.09649	10.05678	10.02393
Fkbp1a	10.72706	10.54424	10.60283	10.32327	10.47288	10.57249	10.5645	10.48813
Fkbp1b	6.931202	7.004215	7.304732	7.616323	7.324366	7.239927	7.274019	7.158779
Fkbp2	9.312897	9.312631	9.409897	9.447748	9.440403	9.241142	9.365414	9.179762
Fkbp4	9.541492	9.562837	9.315723	9.253489	9.432151	9.589474	9.302855	9.388582
Fkbp5	9.17967	9.440473	10.79622	10.52411	10.08766	9.784194	9.83858	10.09216
Fkbp6	6.631068	6.388288	6.394375	6.515693	6.449257	6.208058	6.517058	6.382067
Fkbp7	8.332478	9.102205	10.10028	9.88793	10.20348	10.32955	10.69967	11.09527
Fkbp8	11.1207	10.804	10.85628	10.90672	10.83837	10.64914	10.63512	10.91267
Fkbp9	9.526382	9.364225	9.901983	9.874256	10.12811	10.26386	10.79885	10.87252
Fkbpl	8.122636	8.380218	8.238379	8.270479	8.371473	8.380324	8.43359	8.473982
Fkrp	8.054341	8.003289	7.828799	8.302393	8.093202	8.125237	8.220573	8.026338
Fktn	7.70739	7.79879	7.796233	7.462255	7.64699	8.127784	8.023601	7.9072
Flad1	8.5165	8.513515	8.557878	8.597797	8.594688	8.769518	8.62244	8.55193
Flcn	8.444218	8.412701	8.508675	8.971454	8.783054	8.904602	8.893937	8.910946
Flg2	11.73244	12.13613	12.4229	11.27556	12.33164	12.17749	12.1807	11.99214
Fli1	8.219686	8.327364	8.904367	9.390256	9.139302	9.172977	9.027253	8.979665
Flii	10.29606	10.02193	10.17485	10.49936	10.30218	10.42376	10.28694	10.3663
Flna	11.63183	11.30313	11.34836	11.57627	11.39641	11.55924	11.51967	11.48939
Flnb	11.42357	10.86025	10.65337	10.63459	10.36256	11.13499	10.6288	10.93917
Flnc	8.93521	9.263219	9.891473	11.48464	9.6341	10.74759	11.20942	11.4513
Flot1	8.610191	8.493616	8.722993	9.051576	8.857254	9.220354	9.401939	8.966444
Flot2	8.73914	8.74621	8.707337	9.137776	8.601932	9.133331	9.380686	9.144871
Flrt1	8.930356	8.513093	8.500751	8.234458	8.374887	8.341054	8.429093	8.476694
Flrt2	10.28846	10.08637	9.841622	9.279135	9.485283	10.48898	10.4807	10.16758
Flrt3	10.64062	10.41404	10.036	9.701019	9.596507	9.836504	9.68553	9.580102
Flt1	9.644733	9.500942	8.6357	8.80771	8.679041	8.915795	8.902755	8.956928
Flt3	7.309592	7.240199	7.184983	7.046859	7.004766	8.019064	7.551579	7.56026
Flt3l	9.015873	9.024788	8.814158	8.774393	8.890817	9.869147	9.679977	9.529956
Flt4	6.925313	6.988166	7.166077	7.325993	7.307776	7.568131	7.452199	7.734008
Flywch1	8.069094	8.042542	8.015429	7.927394	8.03962	8.075676	8.127427	8.056116
Flywch2	7.833983	7.513187	7.579785	7.784351	7.779613	7.553398	7.779073	7.711905
Fmn1	9.674805	9.869308	9.2685	8.981833	8.871858	9.036966	8.971694	8.900558
Fmn2	5.58121	5.580334	5.460541	5.568951	5.560777	5.469996	5.571355	5.517507
Fmnl1	8.162697	8.121405	8.309695	8.425127	8.427464	8.700621	8.567933	8.458471
Fmnl2	9.295856	9.549087	9.078589	9.508066	9.106789	9.374599	9.07067	9.105984
Fmnl3	8.494476	8.530648	8.232451	8.095457	8.260309	8.046998	7.744542	8.180517
Fmo1	8.561061	8.898331	9.636349	9.452459	9.63125	10.64359	10.60968	10.5288
Fmo2	7.099469	6.478562	7.570568	7.454296	7.804086	9.120311	9.207569	8.984275
Fmo3	5.551982	5.389501	5.359847	5.519961	5.456051	5.394423	5.438041	5.606644
Fmo4	6.578641	6.41327	6.316163	6.53904	6.374796	6.373051	6.399026	6.500675
Fmo5	8.555429	8.838784	9.417865	8.999134	9.089704	10.25168	10.2852	10.1258
Fmo9	6.201407	6.009429	6.016262	6.244996	6.013543	6.17241	6.251309	6.275737
Fmod	8.333534	8.43965	8.718823	8.442864	8.588961	9.820823	9.425191	9.986899
Fmr1	9.966716	10.38765	10.29504	9.812451	10.03499	10.0804	10.57058	10.16161
Fmr1nb	5.673361	5.663126	5.684567	5.759958	5.747635	5.766369	5.706752	5.634415
Fn1	11.76629	11.54137	12.21367	11.34576	12.12523	12.21134	12.24537	12.38859
Fn3k	6.758395	6.807293	6.49359	6.654598	6.716133	7.162097	7.186358	7.053108
Fn3krp	8.092931	8.218779	8.278929	7.786916	8.364473	9.091328	8.864009	8.817693
