ID_REF	GSM2229013	GSM2229014	GSM2229015	GSM2229016	GSM2229017	GSM2229018	GSM2229019	GSM2229020
10589911	8.285924	7.75727	7.783562	7.920172	7.932065	7.681272	7.849074	8.190556
10589913	10.91077	11.05484	11.00082	10.87056	10.8873	10.87311	10.82199	10.63728
10589927	7.514902	7.582322	7.40473	7.467407	7.566232	7.602866	7.384295	7.301066
10589929	10.26191	10.43692	10.75034	10.62875	10.74361	10.79492	10.57501	10.71425
10589934	6.028673	5.865968	5.876562	6.001588	5.782695	5.956455	5.902181	5.905271
10589938	8.435829	8.081347	7.873909	8.138684	8.053889	7.838458	8.10108	8.183131
10589940	8.303286	8.139333	8.402673	7.747663	7.817685	7.708621	7.700768	7.726151
10589955	9.072893	8.772324	8.710068	8.906494	8.762967	8.640598	8.688152	8.740789
10589958	8.759648	8.53056	8.634335	8.720374	8.726293	8.822927	8.932185	8.839
10589960	8.487443	8.65941	9.867548	8.07258	9.141988	8.917027	8.510691	8.74445
10589974	5.465978	5.503867	5.818889	5.40437	5.618288	5.602899	5.867039	5.718043
10589976	5.838615	5.763937	5.778545	5.799395	5.708619	5.721318	5.894572	5.81285
10589982	9.394442	9.658139	9.454657	9.642472	9.63714	9.755824	9.594326	9.495043
10589994	6.139601	5.859028	5.761063	6.154965	5.946855	5.77669	5.700466	5.840941
10590004	9.012456	9.08648	9.148663	8.999616	9.135297	9.350372	9.356997	9.157261
10590029	6.979396	6.777321	6.934263	6.984533	6.904103	6.694892	6.881379	6.871311
10590031	7.858297	7.675213	8.058883	8.999981	8.456095	8.643023	8.707192	8.608376
10590060	9.90752	9.966377	9.736203	9.453768	9.642874	9.677737	9.718864	9.736073
10590071	6.009003	5.759933	6.078882	6.01334	5.986497	5.989518	6.10899	6.376488
10590073	7.160611	7.063501	7.04556	7.017322	6.91903	6.884438	7.005977	7.049375
10590096	6.658751	6.381296	6.353606	6.405012	6.45691	6.223708	6.196783	6.300995
10590135	5.968849	5.825398	5.787265	5.733616	5.869601	5.848656	5.837492	6.015841
10590137	8.763906	8.397987	8.660074	8.836721	8.807743	8.745865	8.808475	8.901393
10590149	8.075526	7.731086	7.805815	8.110271	7.677029	7.500242	7.448157	7.538958
10590169	7.747008	7.551988	7.527583	7.442327	7.479575	7.603159	7.530941	7.565453
10590182	7.559959	7.680844	7.757592	7.687109	7.708725	7.717116	7.451755	7.427466
10590191	10.85107	11.05428	10.98565	10.6086	10.92718	11.04257	11.00363	10.87461
10590212	7.048967	6.7161	6.739231	6.80523	6.877853	6.544339	6.715551	6.783431
10590242	6.24873	6.1233	6.392557	6.395673	6.135704	6.201988	5.937715	6.263978
10590245	9.264384	9.396689	9.369146	9.287745	9.386909	9.927999	10.04043	9.896029
10590253	11.51297	11.30448	11.26943	11.16992	11.3407	11.05196	11.00117	11.09364
10590263	8.310128	7.893683	7.86638	7.869093	7.785149	7.841763	7.800209	7.836411
10590265	9.940596	9.588261	9.470158	9.783545	9.615303	9.156621	9.38273	9.593734
10590267	8.045869	7.830854	7.519557	7.669673	7.571721	7.680631	7.580936	7.396567
10590269	6.510579	6.36284	6.276121	6.416284	6.267128	6.350552	6.376335	6.304394
10590277	7.267742	6.875281	6.743693	7.199218	7.075577	6.894767	7.098763	7.139741
10590279	7.604858	7.316531	7.35653	7.549549	7.572344	7.395605	7.510646	7.51965
10590298	9.612442	9.966976	10.12448	9.930103	10.19977	10.28188	10.33297	10.21128
10590304	8.378093	8.046057	8.088054	7.981613	8.369732	7.810031	8.055145	8.225849
10590306	9.10595	8.765262	8.308339	8.860582	7.997139	7.732031	8.377229	8.267031
10590320	8.951168	8.986602	8.932013	8.714006	8.91229	9.123038	8.977168	8.91227
10590323	5.93013	5.91689	5.841497	5.735761	5.79742	5.945442	5.776778	5.973279
10590325	12.48359	12.50115	12.32691	11.95276	12.14367	12.28363	12.00104	12.14433
10590343	10.43581	10.10167	10.22573	10.24676	10.31673	10.48001	10.41272	10.50808
10590365	7.748727	7.322488	7.055993	6.886177	7.016633	8.184625	8.457259	8.117893
10590381	7.891039	7.708942	7.660069	7.771925	7.584206	7.805279	7.83649	7.908892
10590383	8.102155	8.122402	8.097489	7.80224	7.995978	8.283768	8.23154	8.161438
10590389	10.23828	10.31899	10.31242	10.06971	10.27934	10.27407	10.29343	10.27793
10590407	8.953015	8.678452	8.861942	8.8565	8.985412	9.107288	9.417277	9.505953
10590417	6.901995	6.872136	7.115934	8.067034	7.166857	7.316072	7.75658	7.575588
10590427	7.727253	7.545393	7.972521	7.811616	8.055737	8.230262	8.115819	8.00916
10590433	6.75511	7.078478	7.423916	7.183992	7.327238	7.428205	7.057258	6.592518
10590438	6.992604	7.541184	7.467357	7.506196	7.775379	7.999232	8.278801	8.426105
10590445	11.2629	11.22166	11.1911	11.15981	11.15888	11.08187	11.16165	11.10466
10590452	10.74687	10.74272	10.96092	11.08466	11.02522	10.53914	10.62842	10.68913
10590462	7.370483	7.186213	6.996201	7.359074	7.259269	6.94658	7.308378	7.287593
10590464	5.025264	5.01234	4.965562	5.018506	5.041049	4.984219	5.074598	5.022585
10590467	7.499587	7.609789	7.67846	7.592848	7.839733	8.423226	8.396563	8.285983
10590479	6.526816	6.580911	6.557033	6.156152	6.492405	6.847543	6.603258	6.624374
10590487	6.894179	6.755747	6.4231	6.770331	6.762047	6.700697	6.824389	6.915365
10590489	5.731846	5.514982	5.628084	5.747527	5.81315	5.833447	5.704758	5.791857
10590494	8.401842	9.074711	9.055038	8.475082	8.684269	7.780251	7.55403	7.492128
10590529	8.497152	8.414744	8.63802	8.387783	8.600152	9.047685	9.116551	9.168489
10590533	5.734251	5.490478	5.444039	5.563061	5.490869	5.495574	5.502399	5.521945
10590549	8.319542	8.484611	8.518998	8.546055	8.612842	8.484724	8.392817	8.268326
10590558	7.870229	8.006414	8.122641	8.464527	8.535721	9.670488	9.537182	9.501553
10590563	8.224706	8.0287	8.124987	8.208648	8.172254	8.385889	8.248521	8.3963
10590586	9.449758	9.492334	9.699598	9.412414	9.60838	9.914197	9.866981	9.774995
10590597	9.420286	9.334918	9.587148	9.743097	9.641599	9.841957	9.596645	9.620206
10590620	6.793945	6.405646	7.465641	7.157659	7.400872	6.871351	6.893801	7.105548
10590623	7.519689	7.463105	7.339388	6.541523	6.981971	7.570662	7.259589	7.30188
10590628	6.959185	6.82206	6.850127	6.528295	6.60493	7.027437	6.663291	6.713271
10590631	7.503218	7.420604	8.214301	7.868393	8.172608	8.5241	8.128764	7.921873
10590635	6.519472	6.804269	6.675241	6.924867	6.79649	6.773343	6.433693	6.553223
10590640	5.144006	5.243616	5.107037	5.344955	5.09083	5.22186	5.367825	5.186705
10590646	4.806077	4.753376	4.781051	4.813958	4.77458	4.708949	4.822919	4.736331
10590648	5.049096	5.039753	5.035169	4.975486	5.011436	4.814538	4.78553	4.883715
10590654	9.205564	9.547778	9.46159	9.209147	9.506988	9.775502	9.588056	9.510846
10590663	5.585051	5.49494	5.484936	5.705076	5.604852	5.691645	6.367366	6.078693
10590686	5.63796	5.58926	5.384406	5.489292	5.476104	5.518054	5.616681	5.549072
10590688	4.630896	4.54071	4.579918	4.859574	4.51725	4.654704	4.608177	4.522204
10590690	7.451982	7.604402	7.575541	7.105243	7.239179	7.78713	7.638021	7.529
10590779	4.605622	4.639144	4.625329	4.642439	4.612594	4.644649	4.656715	4.602512
10590781	5.12	5.109421	5.017153	5.4488	5.094734	5.136701	4.945801	5.0135
10590791	8.163795	8.367536	8.455885	7.850951	8.265551	8.537455	8.353136	8.423139
10590799	7.484259	7.505324	7.483662	7.445073	7.552258	7.540994	7.42205	7.442707
10590801	8.535878	8.730439	9.519264	9.143065	9.118986	9.129661	9.302722	9.116584
10590808	10.83101	10.69862	10.60748	10.45869	10.70361	10.68012	10.59885	10.67568
10590821	6.68572	7.076894	6.959057	6.462324	6.591616	6.980755	7.076275	6.756824
10590830	6.533536	7.006719	6.956698	6.273365	6.493154	6.691826	6.258678	6.198861
10590842	5.242423	5.323277	5.152002	5.166311	5.017756	5.062009	5.072991	5.058083
10590844	10.29034	10.43112	10.4133	9.899218	10.20323	10.65906	10.51881	10.32319
10590860	9.839413	9.943359	9.823846	9.155263	9.626903	10.04877	9.967906	9.843151
10590865	5.864091	5.729621	5.694261	5.823645	5.699029	5.724281	5.703685	5.697497
10590888	9.389847	9.145414	9.283585	9.124866	9.248159	8.7686	8.971786	9.152498
10590890	5.492549	5.429692	5.204055	5.467454	5.418272	5.323839	5.505028	5.421432
10590892	8.11727	8.282813	8.502319	8.078836	8.451129	8.230413	8.179802	8.083892
10590909	10.51943	10.28214	10.34221	10.02071	10.17691	10.34208	10.08451	10.10966
10590915	6.321919	6.219166	6.071578	6.129315	6.123707	6.114713	6.17005	6.40692
10590918	10.48516	10.3169	10.15381	9.778831	10.03542	10.44033	10.50633	10.5008
10590933	5.894345	5.639867	5.747817	5.915116	5.721513	5.664184	5.743803	5.778323
10590957	6.372844	6.327655	6.212658	6.019297	6.078855	5.991373	5.90078	5.993336
10590962	5.338625	5.238496	5.247602	5.46052	5.273088	5.152836	5.278299	5.38345
10590968	8.793016	9.442079	9.617687	9.213092	9.523552	9.1099	9.02143	9.024663
10590972	12.83329	12.54613	12.66662	12.73536	12.81106	12.47956	12.35093	12.46444
10590974	7.111597	6.956693	6.937051	6.986177	6.976723	6.780988	6.946987	6.902875
10590983	8.918155	9.027128	8.804388	8.864173	8.778146	8.585307	8.66795	8.707705
10590992	10.56746	10.80495	9.997843	9.382851	9.540036	9.397316	9.034102	9.311234
10591009	8.843176	9.0606	8.913397	8.970669	8.930684	8.944944	8.788122	8.841616
10591022	8.262786	9.225794	9.037832	8.844975	8.894188	9.398096	9.50015	9.24581
10591035	8.825769	9.313366	9.378699	8.796707	9.054216	8.988976	8.892601	8.707191
10591072	6.378763	6.296518	6.145623	6.507046	6.236218	6.104722	6.315711	6.382834
10591087	7.891687	7.592018	7.366375	7.201325	7.428019	7.351789	7.225112	7.300808
10591090	7.093292	7.085175	6.766381	7.138364	7.05494	6.888788	7.031655	7.064186
10591092	5.628791	5.703269	5.34777	5.532036	5.47979	5.657867	5.782985	5.565062
10591094	6.896173	6.612154	6.63105	6.876761	6.701124	6.717672	6.791099	6.676154
10591110	7.352548	7.310784	7.291201	7.579557	7.564152	7.244075	7.355925	7.272492
10591112	4.768603	4.927843	4.835019	4.938334	4.822192	4.736781	4.790306	4.815462
10591114	6.543021	6.594187	6.414988	6.565772	6.513953	6.477725	6.59082	6.544681
10591116	6.136013	6.2802	6.021846	5.829456	6.266973	6.227735	6.206136	6.466041
10591118	6.020362	6.17809	6.134012	6.106435	6.251452	6.361575	6.406762	6.37331
10591120	5.663129	5.820873	5.637113	5.697239	5.676945	5.976836	5.843922	5.772078
10591123	5.092824	5.239333	5.143315	5.06729	5.188218	5.144217	5.672835	5.421151
10591125	5.874236	5.659772	5.523688	5.685604	5.663684	5.545109	5.687509	5.621529
10591127	5.366921	5.448494	5.416868	5.523545	5.426105	5.823778	5.588532	5.794742
10591129	6.647915	6.550919	6.265867	6.485363	6.473107	6.259614	6.635246	6.580375
10591131	5.076262	5.325968	5.11129	5.103558	4.976979	5.254306	5.101126	5.028416
10591135	5.926407	6.013245	5.846793	5.831667	5.983008	6.136642	6.432268	6.22605
10591139	5.701138	5.796418	5.752969	6.010823	5.73112	6.670079	6.175014	6.307763
10591161	5.413663	5.670295	5.606803	5.497349	5.437374	5.952958	5.564996	5.508847
10591164	5.882598	5.816102	5.951959	5.885856	5.800402	6.150976	6.245744	6.111101
10591169	5.09225	5.469238	5.144847	5.247477	5.151505	5.050151	5.094269	5.046419
10591177	5.740705	5.587515	5.391615	5.486093	5.566361	5.448782	5.702671	5.508936
10591180	5.159316	5.065568	5.045088	5.231712	5.07174	5.09631	5.139603	5.075188
10591182	4.978778	4.959249	4.97063	5.014555	5.017937	5.150439	5.007016	4.980783
10591184	4.602906	4.620278	4.572773	4.705356	4.608377	4.596475	4.608528	4.612027
10591186	5.098676	5.284509	4.99324	5.181101	5.196996	5.045178	5.235623	5.195098
10591188	4.987047	4.879536	4.832749	5.057226	4.939305	4.981134	5.006376	4.948978
10591190	4.649305	4.694475	4.612425	4.777837	4.67307	4.643409	4.750942	4.681172
10591192	4.85919	4.750404	4.777871	4.783297	4.837925	4.750051	4.783297	4.6299
10591194	5.45889	5.425171	5.3787	5.397736	5.407443	5.375416	5.417769	5.455584
10591196	5.07252	4.943757	4.912834	5.066608	4.924659	4.983438	5.13567	4.962726
10591198	4.942913	4.965326	4.875328	4.904459	4.962304	4.905077	5.085902	4.961338
10591200	5.096852	5.033048	4.98335	4.995693	5.01764	4.99361	5.041439	5.009531
10591203	4.94801	4.840829	4.769882	4.884007	4.865777	4.852411	4.844186	4.902159
10591205	5.123828	5.233903	5.109975	5.438365	5.20823	5.118166	5.165568	5.231405
10591208	12.55265	12.36356	12.44588	12.16566	12.59789	12.42572	12.43097	12.43043
10591210	4.917809	4.921527	4.837899	4.865795	4.921608	4.868041	4.962646	4.924189
10591214	5.475406	5.507027	5.355855	5.413632	5.394859	5.361282	5.339236	5.317514
10591216	4.981194	4.961821	4.837977	5.083481	4.984147	4.951775	4.975919	4.923337
10591218	4.624036	4.678706	4.675741	4.710855	4.667888	4.617429	4.663559	4.697463
10591220	5.169467	5.128843	5.018159	5.059027	5.084935	4.899804	4.96901	5.09845
10591224	6.17434	6.294045	5.966567	6.072734	6.017192	6.322015	6.046211	5.947101
10591228	9.261613	9.814358	9.640566	9.003467	9.367573	9.584183	9.630989	9.327139
10591241	7.983462	7.882309	7.733992	7.425436	7.647621	8.311316	8.109021	7.930499
10591253	11.124	11.3141	11.26032	10.64351	11.21451	10.8439	10.64444	10.66214
10591263	8.145527	8.15922	8.230101	8.193008	8.134344	8.718213	8.639634	8.581067
10591270	8.509109	8.27407	8.3999	8.74133	8.648741	8.468967	8.363009	8.548588
10591281	8.147292	7.955479	8.056652	8.421496	8.146497	7.885545	8.105075	8.266073
10591350	7.646299	7.474727	7.50165	7.458618	7.61	7.386477	7.524318	7.519617
10591357	11.03402	11.06208	11.06968	10.97306	10.91635	10.86127	10.78103	10.80342
10591369	10.61527	10.87453	10.78094	10.41995	10.64575	9.664001	9.653639	9.533832
10591412	9.439261	9.32774	9.265923	9.615205	9.604597	9.372149	9.599263	9.772708
10591416	6.741573	6.517948	6.510211	6.554325	6.593606	6.430339	6.556456	6.64475
10591418	6.520669	6.360523	6.197897	6.502711	6.357428	6.299639	6.322198	6.341966
10591423	10.50889	10.72572	10.65438	10.6866	10.66285	10.65693	10.76629	10.67076
10591430	9.809525	9.737789	9.655718	9.647777	9.708029	9.449166	9.593982	9.477445
10591446	9.061473	8.911969	9.058829	9.27284	9.270575	9.338191	9.273415	9.139306
10591472	10.21754	10.06556	9.950193	10.0182	9.922697	9.948707	9.802791	9.719065
10591482	8.471438	8.552286	8.563265	8.749063	8.642649	8.763314	8.76228	8.823436
10591494	9.668279	9.520588	9.465282	9.185432	9.716242	9.930067	9.945335	9.912696
10591497	8.757855	8.830873	8.758314	8.63288	8.541653	8.753981	8.578183	8.494501
10591517	8.003281	7.75338	7.829581	7.917313	7.911886	7.692561	7.593537	7.77337
10591522	10.11927	9.905361	9.802541	9.513396	9.708786	9.404693	9.153175	9.1507
10591535	7.419936	7.516186	7.613785	7.698269	7.93941	7.205857	7.739569	7.795863
10591537	8.273481	8.300474	8.399878	8.442643	8.325261	8.477954	8.237662	8.500379
10591544	8.640888	8.385895	8.412054	8.331721	8.531668	8.58028	8.539627	8.474296
10591556	7.964601	7.960446	7.896829	8.127766	7.935045	7.401262	7.687307	7.525389
10591563	8.759463	8.558844	8.730266	9.148761	8.955946	9.09371	9.157235	9.195882
10591576	9.384336	9.376584	9.548559	9.662098	9.682775	9.511691	9.468082	9.49324
10591608	10.11468	9.825273	9.905041	10.18742	9.913606	9.568938	9.682461	9.985893
10591610	10.06462	9.844501	9.919031	10.12144	10.12803	9.901412	10.10293	10.40729
10591612	10.07805	9.996342	10.14137	10.12356	10.28671	10.18733	10.25385	10.19956
10591614	11.04761	10.99154	11.12805	11.19157	11.21262	11.11004	11.14729	11.23346
10591616	10.40504	10.2071	10.35837	10.4627	10.44839	10.20287	10.30031	10.46697
10591618	9.563273	9.488874	9.564526	9.518784	9.678844	9.386145	9.55887	9.811794
10591620	9.72839	9.586836	9.825018	10.09067	9.980192	9.899092	9.816607	9.939836
10591622	10.63102	10.45608	10.59646	10.76157	10.70369	10.52659	10.56821	10.75664
10591624	9.838646	9.658158	9.712091	9.953856	9.791018	9.649235	9.771928	9.791375
10591626	9.616389	9.618954	9.749162	9.933361	9.876132	9.651928	9.803336	9.68965
10591628	10.32685	10.28038	10.35341	10.48829	10.62293	10.38418	10.44988	10.5261
10591630	10.1911	10.28648	10.3417	10.46456	10.47073	10.23523	10.27161	10.33572
10591632	9.650175	9.602534	9.587498	9.726612	9.715026	9.396	9.54233	9.562165
10591634	8.143801	8.328252	8.463155	8.439293	8.526486	8.308683	8.33	8.275229
10591643	9.935544	9.936212	10.15929	10.03927	10.20811	10.63405	10.84792	10.45598
10591653	8.483089	8.290956	8.187792	8.249861	8.309291	8.713452	8.642883	8.621971
10591658	7.188718	7.396421	7.422562	7.42069	7.239077	7.295582	7.530976	7.346483
10591660	7.407526	7.264055	7.242594	7.851041	7.496497	7.067414	7.289858	7.531282
10591668	7.978138	7.754124	7.582703	7.789128	7.766702	7.835563	7.833857	7.853868
10591691	6.71873	6.662379	6.568362	6.643153	6.640117	6.491842	6.565585	6.62802
10591706	7.738063	7.675491	7.678916	7.672705	7.79712	7.464169	7.573809	7.890323
10591715	8.919654	8.786179	8.792288	8.803215	8.670627	8.744607	8.808698	8.705636
10591726	8.526082	8.414143	8.452099	8.56245	8.527478	8.692872	8.485733	8.525168
10591735	9.315319	9.404522	9.337299	9.528835	9.534081	9.093969	8.930269	9.069767
10591739	10.0242	10.0699	10.3778	10.37518	10.38634	10.40534	10.30457	10.35781
10591747	12.8856	12.77208	12.8268	12.53028	12.81286	12.6561	12.58109	12.71179
10591749	5.906775	5.668888	5.447825	5.800511	5.754112	5.501275	5.749472	5.830268
10591754	6.611578	6.575696	6.524275	6.690319	6.48363	6.752087	6.530255	6.627701
10591763	7.837481	7.791732	8.100553	7.606808	7.831598	8.028018	7.782561	7.764388
10591773	11.17559	11.25051	11.4236	10.99411	11.26033	10.90551	11.10868	10.92798
10591777	7.618654	7.464989	7.386412	7.348152	7.507955	7.334548	7.319544	7.518776
10591781	9.432018	10.00604	10.1389	10.06248	9.980959	9.219913	9.014937	9.112821
10591806	8.252728	8.37989	8.805574	7.928396	8.498306	8.9346	8.984396	8.749028
10591814	4.722122	4.738254	4.594195	4.736218	4.696193	4.628374	4.713398	4.640787
10591816	8.094082	8.286202	8.632767	8.595077	8.708157	8.807175	8.487166	8.849959
10591844	5.999009	5.934708	5.886868	6.511108	6.045305	5.967547	5.999589	6.002753
10591853	5.309448	5.237941	5.407187	5.451047	5.289539	5.250403	5.400697	5.377298
10591864	4.789648	4.954916	4.862117	4.979996	4.914492	4.846331	4.778585	4.82687
10591867	13.27469	13.26508	13.25063	12.84948	13.24323	13.07999	13.24125	13.05646
10591869	10.74934	10.82856	10.56221	10.67185	10.65469	10.80835	10.89833	10.7973
10591881	11.43764	11.65768	11.65899	11.13858	11.45066	11.23981	11.15652	11.0709
10591884	9.057843	9.074574	8.185528	7.2533	7.732223	9.633934	10.24782	9.880051
10591905	5.218366	5.116552	5.095162	5.125298	5.1565	5.08482	5.248385	5.13373
10591926	5.014749	4.923635	4.975914	5.008672	4.926439	5.012974	5.141023	4.952003
10591947	8.805357	8.984901	9.036837	8.90124	8.942694	9.461192	9.367217	9.295671
10591960	10.52639	10.66407	10.74778	10.68192	10.72535	10.73515	10.74031	10.76036
10591967	6.575592	6.644043	6.913034	6.900548	6.944448	7.625362	7.067697	7.0323
10591978	6.660308	6.44732	6.607927	6.800374	6.72682	6.722549	6.794761	6.757828
10591988	7.258271	7.371909	7.791349	7.72609	7.722857	7.242127	6.941046	7.366537
10591997	9.031061	8.798342	8.706687	8.925423	8.925249	8.621507	8.813293	8.835897
10591999	7.575514	7.24773	7.10512	7.329952	7.24514	7.035095	7.123693	7.389324
10592001	11.82745	11.78635	11.2071	10.80444	10.70617	10.54161	10.2947	10.4299
10592023	12.43234	12.3644	12.10594	11.71808	11.82745	12.25956	12.15431	12.20945
10592044	9.760715	9.36433	10.76572	10.28824	10.4331	10.58157	10.09978	10.51947
10592050	10.21743	10.01472	10.00694	9.394636	9.754436	9.504739	9.436725	9.387546
10592058	13.27486	13.33942	13.26561	13.00154	13.28399	12.97487	12.94659	13.12126
10592061	6.110815	5.934576	5.736219	5.754873	5.880321	5.774109	5.683014	6.043282
10592067	8.219686	8.327364	8.904367	9.390256	9.139302	9.172977	9.027253	8.979665
10592079	5.534699	5.307906	5.376214	5.375002	5.39089	5.281967	5.366367	5.418541
10592084	9.096847	8.730161	8.727984	8.710649	8.793719	9.125269	8.886068	9.183721
10592099	9.104137	9.115806	9.261408	9.286385	9.290977	9.27377	9.174882	9.322215
10592106	8.886669	8.682438	8.68032	9.113914	8.802923	9.083811	8.973063	8.753746
10592114	8.751722	8.930391	8.996202	8.75718	8.839903	8.692196	8.674873	8.517502
10592126	8.242574	8.360624	8.277102	8.273174	8.229683	8.54459	8.318651	8.233891
10592138	12.00826	11.942	11.95455	11.92816	11.93087	11.89557	11.91866	11.94393
10592140	5.329064	5.187903	5.165388	5.329637	5.343385	5.230946	5.252548	5.295321
10592154	6.911171	7.115959	6.961643	7.016205	7.030887	6.874806	6.689412	6.720414
10592160	7.924812	7.890775	8.164258	7.898224	8.098561	7.54106	7.74168	7.644726
10592162	7.390907	7.23865	7.151516	7.155738	7.185687	7.070646	7.14778	7.129146
10592164	4.931612	5.027815	4.856614	4.984707	4.987995	4.938256	4.970647	4.982036
10592170	6.079578	5.854196	5.916003	6.083002	5.898963	5.754382	5.910792	5.956355
10592176	4.964063	4.893655	5.001993	5.003188	4.927958	4.931976	4.939775	4.978343
10592182	5.44801	5.235198	5.196704	5.267458	5.273752	5.168177	5.295969	5.291184
10592186	6.664267	6.449792	6.333245	6.513531	6.547998	6.384967	6.440818	6.78693
10592188	4.687467	4.610182	4.651678	4.675287	4.598399	4.615323	4.766191	4.680999
10592192	4.836135	4.834216	4.840287	4.859592	4.772598	4.884923	4.73748	4.708111
10592196	5.478067	5.346873	5.179574	5.416008	5.263725	5.241199	5.229178	5.272779
10592201	8.045803	8.821225	8.515615	8.173936	8.487545	7.333614	7.323174	7.140026
10592217	11.70987	11.80742	11.87611	11.84138	11.9266	11.8862	11.86309	12.0582
10592237	10.45726	10.65911	10.9302	10.44851	10.83873	10.62469	10.66473	10.71894
10592248	6.251361	6.214847	6.070531	6.278929	6.143788	6.117125	6.093244	6.141599
10592251	7.352467	7.329241	7.004434	6.844849	7.089417	8.347178	7.965645	7.842175
10592266	9.222367	9.520373	9.665194	9.827863	10.00156	8.354723	7.917562	8.234821
10592289	6.318759	6.545377	6.408034	6.172982	6.42582	6.628501	6.52828	6.255797
10592303	6.142556	6.142936	5.936153	6.246469	6.000865	5.839492	6.054008	5.969752
10592330	7.730085	7.625178	7.340878	7.410007	7.428211	7.501023	7.750449	7.704479
10592336	6.580451	6.92053	6.769526	6.617774	6.667661	7.083538	6.915094	6.686666
10592342	11.8309	11.74417	11.90306	11.79113	11.82712	11.66903	11.7309	11.76455
10592355	8.820848	8.509043	9.355812	9.232002	9.491239	9.360801	8.971873	8.959907
10592362	6.111396	5.974639	6.091997	6.136899	6.019939	6.134759	6.013868	6.047301
10592365	4.990072	5.039097	4.982883	5.177017	5.027731	5.085624	5.002647	5.135955
10592367	5.00426	5.041195	5.033948	5.182633	5.046476	5.159678	5.023582	5.00909
10592369	4.914398	4.910772	4.811395	4.855876	4.735577	4.864734	4.802038	4.862238
10592371	5.157475	5.110157	5.15598	5.161328	5.328732	5.161699	5.163286	5.157238
10592374	5.03526	4.989204	5.090448	5.048204	5.117889	5.013338	5.031281	5.060165
10592376	4.967263	4.907234	5.125605	5.066552	5.032244	4.906241	5.020512	4.934592
10592378	4.848763	4.745122	4.814316	4.883423	4.853775	4.830997	4.816803	4.865949
10592380	4.834082	4.759284	4.70053	4.852257	4.706497	4.728048	4.671304	4.823589
10592382	5.172342	5.05111	5.02126	5.039244	5.037352	5.066607	5.049351	4.958167
10592384	4.797633	4.826189	4.797982	4.965818	4.78389	4.826189	4.856685	4.804911
10592386	4.760592	4.807108	4.833746	4.973143	4.784229	4.808902	4.851524	4.80258
10592388	4.57921	4.546559	4.589878	4.644573	4.542712	4.499516	4.61006	4.545389
10592391	5.320945	5.285571	5.186783	5.218346	5.208206	5.188238	5.274664	5.289732
10592393	4.964874	4.902309	4.77746	4.86642	4.888969	4.885501	4.989379	4.887592
10592395	4.824717	4.861008	4.832509	4.734336	4.929783	4.825439	4.790257	4.864723
10592397	4.973515	5.0721	4.980731	5.046711	4.942954	4.955227	5.051803	5.191325
10592399	4.72106	4.711619	4.709182	4.712507	4.668496	4.6444	4.752343	4.718341
10592401	5.224777	5.245834	5.161175	5.301961	5.129422	5.213841	5.248899	5.224777
10592404	4.48772	4.566226	4.623185	4.548558	4.524284	4.65677	4.603349	4.496107
10592406	4.791413	4.766845	4.764094	4.868239	4.748514	4.715962	4.624919	4.773441
10592408	5.097647	5.006731	4.970551	4.905087	4.973767	4.863116	4.995802	5.030992
10592410	4.798046	4.885927	4.905605	4.921686	4.887641	4.90921	5.057188	4.989454
10592412	4.975886	4.895577	4.849796	5.078044	4.978685	4.905057	4.973278	5.043208
10592414	6.241338	6.04882	5.925873	6.339883	6.207028	5.958518	6.240556	6.043018
10592416	5.571814	5.516292	5.536975	5.66853	5.514333	5.323662	5.479572	5.548606
10592420	5.933756	6.057797	5.954329	6.102136	5.993163	7.120149	6.367615	6.116951
10592447	5.337926	5.30846	5.183846	5.518105	5.267655	5.389516	5.370023	5.412821
10592449	6.825638	6.612622	6.481734	6.79417	6.805926	6.628104	7.053532	6.690358
10592451	5.450273	5.213359	5.341597	5.388558	5.333085	5.350915	5.365811	5.301531
10592455	6.506422	6.507496	6.235336	6.438627	6.409353	6.381114	6.491554	6.502964
10592457	5.558058	5.623815	5.430902	5.572369	5.595531	5.404932	5.570891	5.720958
10592459	5.922537	5.976902	5.663837	5.938946	6.088675	5.912795	6.343527	6.154641
10592461	5.523461	5.572186	5.383853	5.521611	5.544434	5.386537	5.391268	5.465851
10592463	6.139555	5.963048	5.855878	5.988644	5.937665	5.908734	5.988644	5.980713
10592465	5.438995	5.555691	5.315959	5.455445	5.400688	5.276794	5.319263	5.408444
10592467	6.795496	6.603518	6.397152	6.670125	6.732511	6.311117	6.620033	6.775476
10592469	5.722373	5.541863	5.325236	5.571277	5.465577	5.366387	5.462605	5.570844
10592471	8.072406	8.194885	8.352584	9.345254	8.309775	8.71275	8.490052	8.573181
10592493	6.56131	6.356196	6.236536	6.301377	6.373034	6.344434	6.451852	6.473026
10592503	6.674936	6.437371	6.460085	6.528807	6.407129	6.471336	6.517269	6.587099
10592515	7.218176	7.455191	7.281547	8.372566	7.589214	7.659635	7.515514	7.420094
10592531	8.097713	8.189903	8.091292	8.004915	7.959596	8.090726	7.89543	7.968835
10592533	5.342856	5.284641	5.356541	5.30464	5.3466	5.555511	5.432284	5.383015
10592535	9.304927	9.392623	9.201666	8.578357	8.909898	9.382325	9.132717	9.149464
10592585	9.939837	10.15867	9.982559	9.743912	10.05528	9.986375	9.50662	9.484583
10592593	6.879507	6.576616	6.381506	6.636493	6.501749	6.339818	6.634073	6.561522
